"indicator","reportyear","FIPS","County_Name","County_FIPS","h20contam_d","h20contam_nr","h20contam_pct","h20contam_se_pct","h20contam_rse","h20contam_pctile","source","version","notes"
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037482800,"Los Angeles",6037,NA,NA,798.0045108,NA,NA,10.54792763,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500100,"Los Angeles",6037,NA,NA,578.1455285,NA,NA,39.12485564,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500201,"Los Angeles",6037,NA,NA,641.0760099,NA,NA,27.90966252,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500202,"Los Angeles",6037,NA,NA,657.3774648,NA,NA,26.2928269,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500300,"Los Angeles",6037,NA,NA,761.4383224,NA,NA,12.83202874,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500402,"Los Angeles",6037,NA,NA,689.0269749,NA,NA,18.65776979,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500403,"Los Angeles",6037,NA,NA,704.9769439,NA,NA,17.69536764,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500404,"Los Angeles",6037,NA,NA,647.6666859,NA,NA,27.11407674,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500500,"Los Angeles",6037,NA,NA,615.3884599,NA,NA,34.35134095,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500600,"Los Angeles",6037,NA,NA,461.9826,NA,NA,52.71397408,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500700,"Los Angeles",6037,NA,NA,484.2187719,NA,NA,48.42807648,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500800,"Los Angeles",6037,NA,NA,424.2432495,NA,NA,55.90914924,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037500900,"Los Angeles",6037,NA,NA,662.9997056,NA,NA,25.84370589,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501001,"Los Angeles",6037,NA,NA,779.7781988,NA,NA,11.81829847,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501002,"Los Angeles",6037,NA,NA,768.6082064,NA,NA,12.51122803,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501200,"Los Angeles",6037,NA,NA,681.9658666,NA,NA,19.15821891,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501300,"Los Angeles",6037,NA,NA,604.5550276,NA,NA,35.48055948,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501400,"Los Angeles",6037,NA,NA,608.6840144,NA,NA,35.12126267,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501501,"Los Angeles",6037,NA,NA,400.2274954,NA,NA,58.23174644,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501503,"Los Angeles",6037,NA,NA,395.3546857,NA,NA,58.50121904,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501504,"Los Angeles",6037,NA,NA,395.3546857,NA,NA,58.50121904,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501600,"Los Angeles",6037,NA,NA,643.9947052,NA,NA,27.65302194,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501700,"Los Angeles",6037,NA,NA,499.7036359,NA,NA,46.97805723,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501802,"Los Angeles",6037,NA,NA,395.3546857,NA,NA,58.50121904,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501803,"Los Angeles",6037,NA,NA,395.3546857,NA,NA,58.50121904,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501804,"Los Angeles",6037,NA,NA,395.3546857,NA,NA,58.50121904,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037501900,"Los Angeles",6037,NA,NA,486.0350812,NA,NA,48.26126011,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502003,"Los Angeles",6037,NA,NA,514.2539045,NA,NA,45.45104581,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502004,"Los Angeles",6037,NA,NA,656.6740862,NA,NA,26.35698704,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502005,"Los Angeles",6037,NA,NA,514.279444,NA,NA,45.43821378,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502100,"Los Angeles",6037,NA,NA,723.0355057,NA,NA,15.91171564,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502200,"Los Angeles",6037,NA,NA,780.6444248,NA,NA,11.52316181,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502301,"Los Angeles",6037,NA,NA,780.3989046,NA,NA,11.71564224,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502302,"Los Angeles",6037,NA,NA,783.0059551,NA,NA,11.08687283,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502401,"Los Angeles",6037,NA,NA,443.0756661,NA,NA,54.44629796,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502402,"Los Angeles",6037,NA,NA,397.075499,NA,NA,58.36006673,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502500,"Los Angeles",6037,NA,NA,543.7366459,NA,NA,43.12844861,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502601,"Los Angeles",6037,NA,NA,515.784122,NA,NA,45.27139741,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502602,"Los Angeles",6037,NA,NA,527.3482309,NA,NA,44.3731554,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502700,"Los Angeles",6037,NA,NA,776.1571357,NA,NA,12.07493905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502801,"Los Angeles",6037,NA,NA,578.9918978,NA,NA,39.07352752,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502901,"Los Angeles",6037,NA,NA,590.8467515,NA,NA,36.76376235,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037502902,"Los Angeles",6037,NA,NA,600.9529775,NA,NA,35.62171179,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503000,"Los Angeles",6037,NA,NA,494.2512798,NA,NA,47.37585012,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503103,"Los Angeles",6037,NA,NA,572.3648539,NA,NA,39.75362505,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503104,"Los Angeles",6037,NA,NA,491.7778643,NA,NA,47.79930707,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503105,"Los Angeles",6037,NA,NA,568.2767817,NA,NA,40.0872578,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503106,"Los Angeles",6037,NA,NA,396.5867704,NA,NA,58.39856281,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503201,"Los Angeles",6037,NA,NA,368.3184278,NA,NA,61.73489029,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503202,"Los Angeles",6037,NA,NA,548.9791402,NA,NA,42.6793276,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503301,"Los Angeles",6037,NA,NA,514.6013771,NA,NA,45.36122161,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503302,"Los Angeles",6037,NA,NA,571.4009548,NA,NA,39.89477736,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503401,"Los Angeles",6037,NA,NA,586.2779895,NA,NA,38.27794174,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503402,"Los Angeles",6037,NA,NA,514.6013771,NA,NA,45.36122161,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503501,"Los Angeles",6037,NA,NA,547.4348785,NA,NA,42.82047992,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503502,"Los Angeles",6037,NA,NA,514.6013771,NA,NA,45.36122161,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503601,"Los Angeles",6037,NA,NA,596.0761618,NA,NA,35.90401642,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503602,"Los Angeles",6037,NA,NA,507.7159883,NA,NA,46.23379956,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503701,"Los Angeles",6037,NA,NA,518.1711022,NA,NA,44.93776466,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503702,"Los Angeles",6037,NA,NA,516.3928995,NA,NA,45.05325292,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503703,"Los Angeles",6037,NA,NA,514.5135186,NA,NA,45.41254972,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503801,"Los Angeles",6037,NA,NA,235.453897,NA,NA,76.77402797,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503802,"Los Angeles",6037,NA,NA,201.730567,NA,NA,84.66572565,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503901,"Los Angeles",6037,NA,NA,201.9184021,NA,NA,84.64006159,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037503902,"Los Angeles",6037,NA,NA,201.730567,NA,NA,84.66572565,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037504001,"Los Angeles",6037,NA,NA,201.730567,NA,NA,84.66572565,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037504002,"Los Angeles",6037,NA,NA,344.0431825,NA,NA,64.09598358,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037504101,"Los Angeles",6037,NA,NA,490.8421161,NA,NA,47.9019633,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530003,"Los Angeles",6037,NA,NA,763.1812917,NA,NA,12.71654049,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530004,"Los Angeles",6037,NA,NA,720.0792874,NA,NA,16.10419607,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530005,"Los Angeles",6037,NA,NA,914.0274741,NA,NA,3.657128192,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530006,"Los Angeles",6037,NA,NA,548.9806195,NA,NA,42.66649557,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530101,"Los Angeles",6037,NA,NA,446.1804473,NA,NA,53.89452072,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530102,"Los Angeles",6037,NA,NA,174.0906385,NA,NA,86.80867445,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530202,"Los Angeles",6037,NA,NA,670.4729669,NA,NA,21.03169511,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530203,"Los Angeles",6037,NA,NA,764.7092993,NA,NA,12.6780444,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530204,"Los Angeles",6037,NA,NA,219.3795607,NA,NA,82.57410497,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530301,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530302,"Los Angeles",6037,NA,NA,645.3532241,NA,NA,27.44770948,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530400,"Los Angeles",6037,NA,NA,971.4880192,NA,NA,1.83498011,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530500,"Los Angeles",6037,NA,NA,804.1090204,NA,NA,10.20146285,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530601,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530602,"Los Angeles",6037,NA,NA,1030.786614,NA,NA,1.090722443,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530700,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530801,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530802,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530901,"Los Angeles",6037,NA,NA,645.1855438,NA,NA,27.47337354,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037530902,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037531000,"Los Angeles",6037,NA,NA,803.9919415,NA,NA,10.21429488,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037531101,"Los Angeles",6037,NA,NA,711.3465932,NA,NA,16.74579751,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037531102,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037531201,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037531202,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037531301,"Los Angeles",6037,NA,NA,645.2378404,NA,NA,27.46054151,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037531302,"Los Angeles",6037,NA,NA,640.7295526,NA,NA,27.92249455,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037531502,"Los Angeles",6037,NA,NA,641.8764705,NA,NA,27.80700629,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037531503,"Los Angeles",6037,NA,NA,647.1150695,NA,NA,27.25522905,"CES_3.0_2017","Wed13Dec17",""
